Constituency,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,%_of_Votes,Tot_Constituency_votes_polled,Tot_votes_by_parties,Winning_votes,Win_Lost_Flag
Paramakudi,NOTA,None of the Above,685,25,710,0.37,189753,199800,59161,False
Paramakudi,KATHIRAVAN. R,Independent,377,2,379,0.2,189753,524736,59161,False
Paramakudi,RAJU. A,Independent,322,2,324,0.17,189753,524736,59161,False
Paramakudi,RAJA. M,Independent,265,3,268,0.14,189753,524736,59161,False
Paramakudi,KARTHIK VANI. B,Independent,230,0,230,0.12,189753,524736,59161,False
Paramakudi,MUTHTHIAH. M,Independent,223,2,225,0.12,189753,524736,59161,False
Paramakudi,RADHA KRISHNAN. G,Independent,137,1,138,0.07,189753,524736,59161,False
Paramathi-Velur,SEKAR S,All India Anna Dravida Munnetra Kazhagam,60017,1332,61349,32.49,188845,10462146,61349,True
Paramathi-Velur,MOORTHIY K S,Dravida Munnetra Kazhagam,59402,1639,61041,32.32,188845,11928996,61349,False
Paramathi-Velur,NANDAKUMAR A,Tamilaga Vettri Kazhagam,55408,659,56067,29.69,188845,17226030,61349,False
Paramathi-Velur,ARAVIND M,Naam Tamilar Katchi,5612,115,5727,3.03,188845,1972520,61349,False
Paramathi-Velur,NOTA,None of the Above,431,18,449,0.24,188845,199800,61349,False
Paramathi-Velur,SHAILAJA,Tamizhaga Vaazhvurimai Katchi,438,6,444,0.24,188845,74809,61349,False
Paramathi-Velur,MANOJKUMAR M,Independent,337,1,338,0.18,188845,524736,61349,False
Paramathi-Velur,SELVARASU S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,330,4,334,0.18,188845,3034,61349,False
Paramathi-Velur,SEKAR C,Independent,308,1,309,0.16,188845,524736,61349,False
Paramathi-Velur,RAMAN V,Bahujan Samaj Party,257,2,259,0.14,188845,53369,61349,False
Paramathi-Velur,SEKAR V,Independent,246,3,249,0.13,188845,524736,61349,False
Paramathi-Velur,RAJA R,Independent,230,2,232,0.12,188845,524736,61349,False
Paramathi-Velur,GOPALAN G,Independent,231,0,231,0.12,188845,524736,61349,False
Paramathi-Velur,PARAMESHWARI S,Independent,192,0,192,0.1,188845,524736,61349,False
Paramathi-Velur,SUDHARSAN K,Independent,171,1,172,0.09,188845,524736,61349,False
Paramathi-Velur,PALANISAMY S,Independent,169,0,169,0.09,188845,524736,61349,False
Paramathi-Velur,KANDASAMY S,Independent,156,2,158,0.08,188845,524736,61349,False
Paramathi-Velur,VIJAY SURYABHALAAJI K R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,133,4,137,0.07,188845,133479,61349,False
Paramathi-Velur,BAKKIAM P,Anaithinthiya Anna Dravida Makkal Seyal katchi,114,2,116,0.06,188845,1462,61349,False
Paramathi-Velur,PRATHAP K,Independent,111,1,112,0.06,188845,524736,61349,False
Paramathi-Velur,THANGARASU M,Independent,100,0,100,0.05,188845,524736,61349,False
Paramathi-Velur,LATHA A,Independent,90,0,90,0.05,188845,524736,61349,False
Paramathi-Velur,KARTHIK R,Independent,78,5,83,0.04,188845,524736,61349,False
Paramathi-Velur,SURESH R,Independent,82,0,82,0.04,188845,524736,61349,False
Paramathi-Velur,RAMASAMY N,Independent,71,0,71,0.04,188845,524736,61349,False
Paramathi-Velur,MURTHI,Independent,53,0,53,0.03,188845,524736,61349,False
Paramathi-Velur,RAMESH R,Independent,53,0,53,0.03,188845,524736,61349,False
Paramathi-Velur,VIJAYAKUMAR A,Independent,53,0,53,0.03,188845,524736,61349,False
Paramathi-Velur,BALAJI R,Independent,52,0,52,0.03,188845,524736,61349,False
Paramathi-Velur,RANJITH K,Independent,50,0,50,0.03,188845,524736,61349,False
Paramathi-Velur,RAMESH P,Independent,37,0,37,0.02,188845,524736,61349,False
Paramathi-Velur,MOORTHI M,Independent,35,1,36,0.02,188845,524736,61349,False
Pattukkottai,ANNADURAI K,Dravida Munnetra Kazhagam,65297,666,65963,35.9,183745,11928996,65963,True
Pattukkottai,MATHAN C,Tamilaga Vettri Kazhagam,51962,247,52209,28.41,183745,17226030,65963,False
Pattukkottai,SEKAR C V,All India Anna Dravida Munnetra Kazhagam,49324,251,49575,26.98,183745,10462146,65963,False
Pattukkottai,KANNAN S,Naam Tamilar Katchi,13032,113,13145,7.15,183745,1972520,65963,False
Pattukkottai,NOTA,None of the Above,729,9,738,0.4,183745,199800,65963,False
Pattukkottai,GURUMOORTHY M,Puthiya Tamilagam,519,2,521,0.28,183745,93652,65963,False
Pattukkottai,ANNADURAI C N,Independent,382,0,382,0.21,183745,524736,65963,False
Pattukkottai,ZIAUDEEN A J,Independent,285,4,289,0.16,183745,524736,65963,False
Pattukkottai,MOHAMED SHARIF M,Independent,243,7,250,0.14,183745,524736,65963,False
Pattukkottai,MUTHUKUMAR D,Independent,240,0,240,0.13,183745,524736,65963,False
Pattukkottai,SURESH M R,Independent,237,1,238,0.13,183745,524736,65963,False
Pattukkottai,SURESH R,Independent,195,0,195,0.11,183745,524736,65963,False
Pennagaram,GAJENDRAN. S.,Tamilaga Vettri Kazhagam,80473,767,81240,35.53,228666,17226030,81240,True
Pennagaram,SELVAM. V.,Pattali Makkal Katchi,76737,1338,78075,34.14,228666,1070745,81240,False
Pennagaram,G. K. M. TAMILKUMARAN,Indian National Congress,52934,967,53901,23.57,228666,1661312,81240,False
Pennagaram,PALANIYAMMAL. T.,Naam Tamilar Katchi,7234,124,7358,3.22,228666,1972520,81240,False
Pennagaram,NOTA,None of the Above,656,18,674,0.29,228666,199800,81240,False
Pennagaram,THAVAMANI. C.,Tamizhaga Vaazhvurimai Katchi,620,8,628,0.27,228666,74809,81240,False
Pennagaram,AJITH KUMAR. S.,Bahujan Samaj Party,550,7,557,0.24,228666,53369,81240,False
Pennagaram,KANNAN. K.,Tamilar Makkal Katchi,544,2,546,0.24,228666,2056,81240,False
Pennagaram,POOMANI. P.,Independent,532,1,533,0.23,228666,524736,81240,False
Pennagaram,ARUNKUMAR. G.,Independent,499,2,501,0.22,228666,524736,81240,False
Pennagaram,ANNAMALAI. M.,Independent,477,3,480,0.21,228666,524736,81240,False
Pennagaram,SAKTHIVEL. M.,Independent,478,2,480,0.21,228666,524736,81240,False
Pennagaram,GNANASELVAM. S.,Independent,462,1,463,0.2,228666,524736,81240,False
Pennagaram,THIRUMURUGAN. P.,Naadaalum Makkal Katchi,423,6,429,0.19,228666,9715,81240,False
Pennagaram,TAMILARASAN. M.,Independent,395,5,400,0.17,228666,524736,81240,False
Pennagaram,ELAVARSAN. A.,Independent,366,1,367,0.16,228666,524736,81240,False
Pennagaram,MANOHARAN. K. A.,Independent,362,2,364,0.16,228666,524736,81240,False
Pennagaram,VILKRISHNAN. R.,Independent,356,0,356,0.16,228666,524736,81240,False
Pennagaram,VEERAPPAN. M.,Independent,347,0,347,0.15,228666,524736,81240,False
Pennagaram,SENDRAYAN. G.,Independent,287,6,293,0.13,228666,524736,81240,False
Pennagaram,TAMILSELVI. S.,Independent,259,4,263,0.12,228666,524736,81240,False
Pennagaram,MANIVANNAN. S.,Independent,208,1,209,0.09,228666,524736,81240,False
Pennagaram,SELVAM. V.,Independent,202,0,202,0.09,228666,524736,81240,False
Perambalur,SIVAKUMAR. K,Tamilaga Vettri Kazhagam,89776,1106,90882,35.83,253654,17226030,90882,True
Perambalur,DR. JAYALAKSHMI. S.T,Dravida Munnetra Kazhagam,74447,2042,76489,30.15,253654,11928996,90882,False
Perambalur,THAMIZHSELVAN. R,All India Anna Dravida Munnetra Kazhagam,72040,676,72716,28.67,253654,10462146,90882,False
Perambalur,SUGANYA. J,Naam Tamilar Katchi,9312,162,9474,3.74,253654,1972520,90882,False
Perambalur,NOTA,None of the Above,1132,28,1160,0.46,253654,199800,90882,False
Perambalur,ARIVAZHAGAN. D,Bahujan Samaj Party,674,4,678,0.27,253654,53369,90882,False
Perambalur,SUBRAMANIAN. R,Independent,593,2,595,0.23,253654,524736,90882,False
Perambalur,SHIYAMALA. M,Independent,421,0,421,0.17,253654,524736,90882,False
Perambalur,DHAMODHARAN. S,Tamizhaga Vaazhvurimai Katchi,358,2,360,0.14,253654,74809,90882,False
Perambalur,CHANDRAKUMAR. P,Independent,339,0,339,0.13,253654,524736,90882,False
Perambalur,JAYACHANDRAN. B,Independent,304,1,305,0.12,253654,524736,90882,False
Perambalur,ANANDAJOTHI PARAMASIVAM,Independent,232,3,235,0.09,253654,524736,90882,False
Perambur,C. JOSEPH VIJAY,Tamilaga Vettri Kazhagam,119785,580,120365,58.89,204384,17226030,120365,True
Perambur,R.D. SHEKAR,Dravida Munnetra Kazhagam,66080,570,66650,32.61,204384,11928996,120365,False
Perambur,M. THILAGABAMA,Pattali Makkal Katchi,8471,90,8561,4.19,204384,1070745,120365,False
Perambur,S. VETRI THAMIZHAN,Naam Tamilar Katchi,5080,34,5114,2.5,204384,1972520,120365,False
Perambur,NOTA,None of the Above,598,3,601,0.29,204384,199800,120365,False
Perambur,A. RAJARAM,Republican Party of India (Athawale),255,1,256,0.13,204384,11047,120365,False
Perambur,G. RUTHRA KUMAR,Independent,235,3,238,0.12,204384,524736,120365,False
Perambur,AGNI AALVAR,Independent,227,3,230,0.11,204384,524736,120365,False
Perambur,VIJAY,All India Jananayaka Makkal Kazhagam,207,9,216,0.11,204384,1415,120365,False
Perambur,VETRI VEL SELVAM,Bahujan Samaj Party,172,2,174,0.09,204384,53369,120365,False
Perambur,V. RAJI,Independent,141,7,148,0.07,204384,524736,120365,False
Perambur,BOWDHARAJ,Independent,118,0,118,0.06,204384,524736,120365,False
Perambur,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),100,1,101,0.05,204384,642,120365,False
Perambur,D.V. VENUGOPAL,Tamizhaga Vaazhvurimai Katchi,97,1,98,0.05,204384,74809,120365,False
Perambur,DR.D. MADAN,Independent,95,0,95,0.05,204384,524736,120365,False
Perambur,K.M. DEVAN,Makkal Murasu Katchi,94,0,94,0.05,204384,94,120365,False
Perambur,B. BALAJI,Independent,93,0,93,0.05,204384,524736,120365,False
Perambur,VIJAY. G,Independent,89,1,90,0.04,204384,524736,120365,False
Perambur,AZARUTHEEN.M,Independent,78,0,78,0.04,204384,524736,120365,False
Perambur,P. THANGAMANI,Independent,78,0,78,0.04,204384,524736,120365,False
Perambur,S. JOSEPH,Independent,77,0,77,0.04,204384,524736,120365,False
Perambur,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,70,1,71,0.03,204384,71,120365,False
Perambur,NIVETHA,Independent,70,0,70,0.03,204384,524736,120365,False
Perambur,P. PONRAJ,Independent,62,1,63,0.03,204384,524736,120365,False
Perambur,DR.G. MOORTHY,Independent,52,1,53,0.03,204384,524736,120365,False
Perambur,R. JAYASEELAN,Independent,51,0,51,0.02,204384,524736,120365,False
Perambur,M. GEETA,Thakkam Katchi,47,0,47,0.02,204384,2416,120365,False
Perambur,S. SURESHKUMAR,Makkalatchi Katchi,45,1,46,0.02,204384,46,120365,False
Perambur,M. JOSEPH,Independent,43,0,43,0.02,204384,524736,120365,False
Perambur,M. KADHIRAVAN,Independent,41,0,41,0.02,204384,524736,120365,False
Perambur,DR.R. SARAVANA PERUMAL,Makkal Nalvaazhvuk Katchi,39,0,39,0.02,204384,461,120365,False
Perambur,M.I. THAHIRA BANU,Independent,32,1,33,0.02,204384,524736,120365,False
Perambur,S. MALATHI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,32,0,32,0.02,204384,5624,120365,False
Perambur,AMALA.R,Independent,31,1,32,0.02,204384,524736,120365,False
Perambur,REEGAN PRABHU,Independent,31,0,31,0.02,204384,524736,120365,False
Perambur,SIVAKUMAR.V,Tamil Telugu National Party,30,0,30,0.01,204384,642,120365,False
Perambur,H. DHANASEKAR,Independent,28,0,28,0.01,204384,524736,120365,False
Perambur,B. VENKATESAN,Independent,26,0,26,0.01,204384,524736,120365,False
Perambur,S. MICHAEL,Independent,24,0,24,0.01,204384,524736,120365,False
Perambur,S. RAJESH KUMAR,Independent,21,0,21,0.01,204384,524736,120365,False
Perambur,B. SATHISH KUMAR,Independent,19,0,19,0.01,204384,524736,120365,False
Perambur,SATHISH.B,Independent,19,0,19,0.01,204384,524736,120365,False
Perambur,P. GUNASEKAR,Independent,18,0,18,0.01,204384,524736,120365,False
Perambur,S. RAMESH,Independent,17,0,17,0.01,204384,524736,120365,False
Perambur,E. UDHAYA KUMAR,Independent,15,1,16,0.01,204384,524736,120365,False
Perambur,P. ESAKKI MUTHU,Independent,14,0,14,0.01,204384,524736,120365,False
Perambur,S. VISHNU VARTHAN,Independent,13,0,13,0.01,204384,524736,120365,False
Perambur,M. TAMILSELVAM,Independent,12,0,12,0.01,204384,524736,120365,False
Peravurani,ASHOKKUMAR. N,Dravida Munnetra Kazhagam,60262,657,60919,34.56,176274,11928996,60919,True
Peravurani,GOVI.ELANGO,All India Anna Dravida Munnetra Kazhagam,57353,404,57757,32.77,176274,10462146,60919,False
Peravurani,D.CHANDRAKANDEEBAN,Tamilaga Vettri Kazhagam,45394,182,45576,25.86,176274,17226030,60919,False
Peravurani,BHUVANA MANIYARASAN,Naam Tamilar Katchi,9054,68,9122,5.17,176274,1972520,60919,False
Peravurani,NOTA,None of the Above,692,3,695,0.39,176274,199800,60919,False
Peravurani,R.RAVI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,557,3,560,0.32,176274,133479,60919,False
Peravurani,PASUMAIBHOOMI NATARAJAN,Independent,415,2,417,0.24,176274,524736,60919,False
Peravurani,NEIVELI SASIKUMAR,Tamizhaga Vaazhvurimai Katchi,411,4,415,0.24,176274,74809,60919,False
Peravurani,T.ARULMURUGAN,Independent,293,1,294,0.17,176274,524736,60919,False
Peravurani,G.CHITHIRAVELU,Puthiya Tamilagam,275,3,278,0.16,176274,93652,60919,False
Peravurani,U.UTHAYAKUMAR,Independent,235,6,241,0.14,176274,524736,60919,False
Periyakulam,SABARI IYNGARAN G.,Tamilaga Vettri Kazhagam,84822,834,85656,40.56,211209,17226030,85656,True
Periyakulam,SAKTHIVEL P.,Viduthalai Chiruthaigal Katchi,65657,678,66335,31.41,211209,540056,85656,False
Periyakulam,DR KATHIRKAMU K.,Amma Makkal Munnettra Kazagam,43902,619,44521,21.08,211209,425345,85656,False
Periyakulam,VIMALA R.,Naam Tamilar Katchi,9413,197,9610,4.55,211209,1972520,85656,False
Periyakulam,NOTA,None of the Above,1463,43,1506,0.71,211209,199800,85656,False
Periyakulam,MARISAMY V.,Puthiya Tamilagam,1141,20,1161,0.55,211209,93652,85656,False
Periyakulam,PALANICHAMY T.,Independent,632,4,636,0.3,211209,524736,85656,False
Periyakulam,ABITHA M.,Independent,388,2,390,0.18,211209,524736,85656,False
Periyakulam,DR. MOHANRAJ A.C. (P.T),Independent,334,9,343,0.16,211209,524736,85656,False
Periyakulam,VAIRAMUTHU D.,Independent,263,2,265,0.13,211209,524736,85656,False
Periyakulam,SELVARAJ R.,Independent,253,2,255,0.12,211209,524736,85656,False
Periyakulam,RANJEETH KUMAR J.,Socialist Unity Centre Of India (COMMUNIST),237,3,240,0.11,211209,642,85656,False
Periyakulam,KUMAR S.,Independent,138,8,146,0.07,211209,524736,85656,False
Periyakulam,SANMUGAVEL K.,Independent,141,4,145,0.07,211209,524736,85656,False
Perundurai,JAYAKUMAR. S,All India Anna Dravida Munnetra Kazhagam,69408,894,70302,35.03,200686,10462146,70302,True
Perundurai,THOPPU VENKATACHALAM (ALIAS) N.D. VENKATACHALAM,Dravida Munnetra Kazhagam,59662,947,60609,30.2,200686,11928996,70302,False
Perundurai,ARUNACHALAM. V. P,Tamilaga Vettri Kazhagam,59030,453,59483,29.64,200686,17226030,70302,False
Perundurai,INGUR. C. LOGANATHAN,Naam Tamilar Katchi,6401,67,6468,3.22,200686,1972520,70302,False
Perundurai,VENKATACHALAM. C,Independent,869,9,878,0.44,200686,524736,70302,False
Perundurai,NOTA,None of the Above,792,20,812,0.4,200686,199800,70302,False
Perundurai,ESWARAN. P,Bahujan Samaj Party,560,5,565,0.28,200686,53369,70302,False
Perundurai,GEORGE STEPHEN. A,Independent,341,4,345,0.17,200686,524736,70302,False
Perundurai,JAYAPRAKASH. K,Independent,287,2,289,0.14,200686,524736,70302,False
Perundurai,SHANTHOSH KRISHNAN. S,Tamizhaga Vaazhvurimai Katchi,268,3,271,0.14,200686,74809,70302,False
Perundurai,SANTHOSH. S,Independent,257,2,259,0.13,200686,524736,70302,False
Perundurai,PALANISAMY. M,Independent,172,2,174,0.09,200686,524736,70302,False
Perundurai,SELVARAJU. M,Independent,152,2,154,0.08,200686,524736,70302,False
Perundurai,VALARMATHI. P,Samaniya Makkal Nala Katchi,77,0,77,0.04,200686,5144,70302,False
Pollachi,K. NITHYANANDHAN,Dravida Munnetra Kazhagam,61347,666,62013,34.22,181196,11928996,62013,True
Pollachi,POLLACHI V. JAYARAMAN,All India Anna Dravida Munnetra Kazhagam,56842,544,57386,31.67,181196,10462146,62013,False
Pollachi,G. RAMANATHAN,Tamilaga Vettri Kazhagam,53605,214,53819,29.7,181196,17226030,62013,False
Pollachi,N. SENTHIL KUMAR,Naam Tamilar Katchi,4826,40,4866,2.69,181196,1972520,62013,False
Pollachi,NOTA,None of the Above,841,8,849,0.47,181196,199800,62013,False
Pollachi,M. JAYARAM,Independent,593,3,596,0.33,181196,524736,62013,False
Pollachi,C.M. ARUCHAMY,Bahujan Samaj Party,327,2,329,0.18,181196,53369,62013,False
Pollachi,S. JEYARAM,Independent,322,1,323,0.18,181196,524736,62013,False
Pollachi,M. JAYARAMAN,Independent,264,5,269,0.15,181196,524736,62013,False
Pollachi,M. JAYAPRATHAP,Independent,225,2,227,0.13,181196,524736,62013,False
Pollachi,V. KARTHIKEYAN,Independent,190,2,192,0.11,181196,524736,62013,False
Pollachi,T. NITHYANANTHAM,Independent,122,4,126,0.07,181196,524736,62013,False
Pollachi,K. NITHYANANDAN,Independent,113,1,114,0.06,181196,524736,62013,False
Pollachi,P. NAGARAJ,Independent,85,2,87,0.05,181196,524736,62013,False
Polur,ABISHEK. R,Tamilaga Vettri Kazhagam,67203,758,67961,32.1,211743,17226030,67961,True
Polur,SARAVANAN. P,Desiya Murpokku Dravida Kazhagam,66907,827,67734,31.99,211743,589500,67961,False
Polur,BASKARAN. C. R,Pattali Makkal Katchi,60516,928,61444,29.02,211743,1070745,67961,False
Polur,UMADEVI. A,Naam Tamilar Katchi,6270,155,6425,3.03,211743,1972520,67961,False
Polur,PURUSOTHAMAN. M,Independent,1674,0,1674,0.79,211743,524736,67961,False
Polur,DHAVAMANI. P,Anti Corruption Dynamic Party,1322,6,1328,0.63,211743,4558,67961,False
Polur,SHANMUGAVELU. A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,962,8,970,0.46,211743,5624,67961,False
Polur,BASKARAN. C,Independent,905,3,908,0.43,211743,524736,67961,False
Polur,BANUPRIYA. D,Republican Party of India (Athawale),847,22,869,0.41,211743,11047,67961,False
Polur,NOTA,None of the Above,781,17,798,0.38,211743,199800,67961,False
Polur,SUBHA. A,Independent,422,3,425,0.2,211743,524736,67961,False
Polur,SARAVANAN. P,Independent,327,22,349,0.16,211743,524736,67961,False
Polur,MANIKANDAN. R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,317,2,319,0.15,211743,22964,67961,False
Polur,SYED MUKRAM. R. N,Tamizhaga Vaazhvurimai Katchi,244,7,251,0.12,211743,74809,67961,False
Polur,EZHIL ARASU. M M.A. L.L.M.,Independent,143,7,150,0.07,211743,524736,67961,False
Polur,SARAVANAN. M,Independent,135,3,138,0.07,211743,524736,67961,False
Ponneri,DR.RAVI.M.S,Tamilaga Vettri Kazhagam,110051,388,110439,48.69,226819,17226030,110439,True
Ponneri,DURAI CHANDRASEKAR,Indian National Congress,54301,370,54671,24.1,226819,1661312,110439,False
Ponneri,BALARAMAN.P,All India Anna Dravida Munnetra Kazhagam,51160,308,51468,22.69,226819,10462146,110439,False
Ponneri,RAJATHI.M,Naam Tamilar Katchi,6633,43,6676,2.94,226819,1972520,110439,False
Ponneri,NOTA,None of the Above,859,6,865,0.38,226819,199800,110439,False
Ponneri,SANTHOSHKUMAR.J,Bahujan Samaj Party,611,4,615,0.27,226819,53369,110439,False
Ponneri,MALATHI.S,Tamizhaga Murpokku Makkal Katchi,371,0,371,0.16,226819,998,110439,False
Ponneri,ASHOK PRIYADARSHAN,Desiya Makkal Sakthi Katchi,360,6,366,0.16,226819,2279,110439,False
Ponneri,RAJA.S,Vanchit Bahujan Aaghadi,295,4,299,0.13,226819,1027,110439,False
Ponneri,RAJASEKAR.J,Independent,288,1,289,0.13,226819,524736,110439,False
Ponneri,NAGAIYAN.G,Independent,227,5,232,0.1,226819,524736,110439,False
Ponneri,VENKATESAN.S,Independent,202,1,203,0.09,226819,524736,110439,False
Ponneri,KOTTEESWARAN. K,Tamizhaga Vaazhvurimai Katchi,163,3,166,0.07,226819,74809,110439,False
Ponneri,BARATHIRAJA.K,Independent,155,4,159,0.07,226819,524736,110439,False
Poompuhar,NIVEDHA M MURUGAN,Dravida Munnetra Kazhagam,80554,542,81096,36.98,219324,11928996,81096,True
Poompuhar,PAVUNRAJ. S,All India Anna Dravida Munnetra Kazhagam,72293,543,72836,33.21,219324,10462146,81096,False
Poompuhar,VIJAYALAIYAN. J,Tamilaga Vettri Kazhagam,55684,218,55902,25.49,219324,17226030,81096,False
Poompuhar,ILAYANAGULAN. K,Naam Tamilar Katchi,6308,45,6353,2.9,219324,1972520,81096,False
Poompuhar,MAYA VENKATESAN. M,Independent,725,5,730,0.33,219324,524736,81096,False
Poompuhar,NOTA,None of the Above,579,7,586,0.27,219324,199800,81096,False
Poompuhar,SHANGAMITHTHIRAN. A,Independent,426,0,426,0.19,219324,524736,81096,False
Poompuhar,PRABAKARAN. V,Bahujan Samaj Party,343,2,345,0.16,219324,53369,81096,False
Poompuhar,MUJIBUR RAHMAN. E.M.M,Independent,310,2,312,0.14,219324,524736,81096,False
Poompuhar,PURATCHIDASAN. T,Anaithinthiya Anna Dravida Makkal Seyal katchi,263,1,264,0.12,219324,1462,81096,False
Poompuhar,INBARAJ. T,Independent,177,2,179,0.08,219324,524736,81096,False
Poompuhar,NOOR NISHA. M,Independent,107,0,107,0.05,219324,524736,81096,False
Poompuhar,ANANDARAJ. D,Independent,104,1,105,0.05,219324,524736,81096,False
Poompuhar,MURUGAN. S,Independent,78,5,83,0.04,219324,524736,81096,False
Poonamallee,PRAKASAM.R,Tamilaga Vettri Kazhagam,160643,666,161309,52.22,308894,17226030,161309,True
Poonamallee,KRISHNASWAMY.A,Dravida Munnetra Kazhagam,87803,766,88569,28.67,308894,11928996,161309,False
Poonamallee,ELUMALAI.T.A,Amma Makkal Munnettra Kazagam,43017,263,43280,14.01,308894,425345,161309,False
Poonamallee,MEKALA.J,Naam Tamilar Katchi,11616,81,11697,3.79,308894,1972520,161309,False
Poonamallee,NOTA,None of the Above,1551,20,1571,0.51,308894,199800,161309,False
Poonamallee,RAJASEKARAN.K,Bahujan Samaj Party,852,8,860,0.28,308894,53369,161309,False
